symbol,date,time,signal,trade_return,daily_pnl,cum_pnl
TSLA,2025-08-25,03:51,SELL,-0.001,-0.004,0.006
TSLA,2025-08-25,03:52,SELL,-0.001,-0.005,0.005
TSLA,2025-08-25,03:53,SELL,-0.001,-0.006,0.004
TSLA,2025-08-25,03:54,SELL,-0.001,-0.007,0.003
TSLA,2025-08-25,03:55,SELL,-0.001,-0.008,0.002
TSLA,2025-08-25,03:56,HOLD,0,-0.008,0.002
TSLA,2025-08-25,03:57,HOLD,0,-0.008,0.002
TSLA,2025-08-25,03:58,SELL,-0.001,-0.009000000000000001,0.001
TSLA,2025-08-25,03:59,SELL,-0.001,-0.010000000000000002,0.0
TSLA,2025-08-25,04:00,SELL,-0.001,-0.011000000000000003,-0.001
TSLA,2025-08-25,04:01,HOLD,0,-0.011000000000000003,-0.001
TSLA,2025-08-25,04:02,HOLD,0,-0.011000000000000003,-0.001
TSLA,2025-08-25,04:03,HOLD,0,-0.011000000000000003,-0.001
TSLA,2025-08-25,04:04,BUY,0.001,-0.010000000000000002,0.0
TSLA,2025-08-25,04:05,BUY,0.001,-0.009000000000000001,0.001
TSLA,2025-08-25,04:06,BUY,0.001,-0.008,0.002
TSLA,2025-08-25,04:07,HOLD,0,-0.008,0.002
TSLA,2025-08-25,04:08,HOLD,0,-0.008,0.002
TSLA,2025-08-25,04:09,HOLD,0,-0.008,0.002
TSLA,2025-08-25,04:10,HOLD,0,-0.008,0.002
TSLA,2025-08-25,04:11,BUY,0.001,-0.007,0.003
TSLA,2025-08-25,04:12,BUY,0.001,-0.006,0.004
TSLA,2025-08-25,04:13,BUY,0.001,-0.005,0.005
TSLA,2025-08-25,04:14,SELL,-0.001,-0.006,0.004
TSLA,2025-08-25,04:15,SELL,-0.001,-0.007,0.003
TSLA,2025-08-25,04:16,SELL,-0.001,-0.008,0.002
TSLA,2025-08-25,04:17,BUY,0.001,-0.007,0.003
TSLA,2025-08-25,04:18,HOLD,0,-0.007,0.003
TSLA,2025-08-25,04:19,HOLD,0,-0.007,0.003
TSLA,2025-08-25,04:20,SELL,-0.001,-0.008,0.002
TSLA,2025-08-25,04:21,HOLD,0,-0.008,0.002
TSLA,2025-08-25,04:23,HOLD,0,-0.008,0.002
TSLA,2025-08-25,04:26,BUY,0.001,-0.007,0.003
TSLA,2025-08-25,04:27,BUY,0.001,-0.006,0.004
TSLA,2025-08-25,04:28,SELL,-0.001,-0.007,0.003
TSLA,2025-08-25,04:29,HOLD,0,-0.007,0.003
TSLA,2025-08-25,04:30,HOLD,0,-0.007,0.003
TSLA,2025-08-25,04:31,HOLD,0,-0.007,0.003
TSLA,2025-08-25,04:33,BUY,0.001,-0.006,0.004
TSLA,2025-08-25,04:34,HOLD,0,-0.006,0.004
TSLA,2025-08-25,04:35,HOLD,0,-0.006,0.004
TSLA,2025-08-25,04:36,HOLD,0,-0.006,0.004
TSLA,2025-08-25,04:37,SELL,-0.001,-0.007,0.003
TSLA,2025-08-25,04:38,HOLD,0,-0.007,0.003
TSLA,2025-08-25,04:39,HOLD,0,-0.007,0.003
TSLA,2025-08-25,04:41,BUY,0.001,-0.006,0.004
TSLA,2025-08-25,04:42,HOLD,0,-0.006,0.004
TSLA,2025-08-25,04:43,HOLD,0,-0.006,0.004
TSLA,2025-08-25,04:44,HOLD,0,-0.006,0.004
TSLA,2025-08-25,04:45,HOLD,0,-0.006,0.004
TSLA,2025-08-25,04:46,HOLD,0,-0.006,0.004
TSLA,2025-08-25,04:47,HOLD,0,-0.006,0.004
TSLA,2025-08-25,04:48,HOLD,0,-0.006,0.004
TSLA,2025-08-25,04:49,SELL,-0.001,-0.007,0.003
TSLA,2025-08-25,04:50,SELL,-0.001,-0.008,0.002
TSLA,2025-08-25,04:51,HOLD,0,-0.008,0.002
TSLA,2025-08-25,04:52,HOLD,0,-0.008,0.002
TSLA,2025-08-25,04:53,BUY,0.001,-0.007,0.003
TSLA,2025-08-25,04:54,BUY,0.001,-0.006,0.004
TSLA,2025-08-25,04:55,HOLD,0,-0.006,0.004
TSLA,2025-08-25,04:56,SELL,-0.001,-0.007,0.003
TSLA,2025-08-25,04:57,HOLD,0,-0.007,0.003
TSLA,2025-08-25,04:58,SELL,-0.001,-0.008,0.002
TSLA,2025-08-25,04:59,HOLD,0,-0.008,0.002
TSLA,2025-08-25,05:00,SELL,-0.001,-0.009000000000000001,0.001
TSLA,2025-08-25,05:01,HOLD,0,-0.009000000000000001,0.001
TSLA,2025-08-25,05:02,HOLD,0,-0.009000000000000001,0.001
TSLA,2025-08-25,05:03,HOLD,0,-0.009000000000000001,0.001
TSLA,2025-08-25,05:04,HOLD,0,-0.009000000000000001,0.001
TSLA,2025-08-25,05:05,HOLD,0,-0.009000000000000001,0.001
TSLA,2025-08-25,05:06,SELL,-0.001,-0.010000000000000002,0.0
TSLA,2025-08-25,05:07,SELL,-0.001,-0.011000000000000003,-0.001
TSLA,2025-08-25,05:08,SELL,-0.001,-0.012000000000000004,-0.002
TSLA,2025-08-25,05:09,HOLD,0,-0.012000000000000004,-0.002
TSLA,2025-08-25,05:10,BUY,0.001,-0.011000000000000003,-0.001
TSLA,2025-08-25,05:11,HOLD,0,-0.011000000000000003,-0.001
TSLA,2025-08-25,05:12,HOLD,0,-0.011000000000000003,-0.001
TSLA,2025-08-25,05:13,BUY,0.001,-0.010000000000000002,0.0
TSLA,2025-08-25,05:14,HOLD,0,-0.010000000000000002,0.0
TSLA,2025-08-25,05:15,HOLD,0,-0.010000000000000002,0.0
TSLA,2025-08-25,05:16,HOLD,0,-0.010000000000000002,0.0
TSLA,2025-08-25,05:17,SELL,-0.001,-0.011000000000000003,-0.001
TSLA,2025-08-25,05:18,SELL,-0.001,-0.012000000000000004,-0.002
TSLA,2025-08-25,05:19,HOLD,0,-0.012000000000000004,-0.002
TSLA,2025-08-25,05:20,BUY,0.001,-0.011000000000000003,-0.001
TSLA,2025-08-25,05:21,HOLD,0,-0.011000000000000003,-0.001
TSLA,2025-08-25,05:22,BUY,0.001,-0.010000000000000002,0.0
TSLA,2025-08-25,05:23,HOLD,0,-0.010000000000000002,0.0
TSLA,2025-08-25,05:24,HOLD,0,-0.010000000000000002,0.0
TSLA,2025-08-25,05:25,HOLD,0,-0.010000000000000002,0.0
TSLA,2025-08-25,05:26,HOLD,0,-0.010000000000000002,0.0
TSLA,2025-08-25,05:27,HOLD,0,-0.010000000000000002,0.0
TSLA,2025-08-25,05:28,HOLD,0,-0.010000000000000002,0.0
TSLA,2025-08-25,05:29,SELL,-0.001,-0.011000000000000003,-0.001
TSLA,2025-08-25,05:30,SELL,-0.001,-0.012000000000000004,-0.002
TSLA,2025-08-25,05:31,HOLD,0,-0.012000000000000004,-0.002
TSLA,2025-08-25,05:32,BUY,0.001,-0.011000000000000003,-0.001
TSLA,2025-08-25,05:33,HOLD,0,-0.011000000000000003,-0.001
TSLA,2025-08-25,05:34,BUY,0.001,-0.010000000000000002,0.0
TSLA,2025-08-25,05:35,HOLD,0,-0.010000000000000002,0.0
TSLA,2025-08-25,05:36,HOLD,0,-0.010000000000000002,0.0
TSLA,2025-08-25,05:37,SELL,-0.001,-0.011000000000000003,-0.001
TSLA,2025-08-25,05:38,SELL,-0.001,-0.012000000000000004,-0.002
TSLA,2025-08-25,05:39,HOLD,0,-0.012000000000000004,-0.002
TSLA,2025-08-25,05:40,BUY,0.001,-0.011000000000000003,-0.001
TSLA,2025-08-25,05:41,BUY,0.001,-0.010000000000000002,0.0
TSLA,2025-08-25,05:42,HOLD,0,-0.010000000000000002,0.0
TSLA,2025-08-25,05:43,SELL,-0.001,-0.011000000000000003,-0.001
TSLA,2025-08-25,05:44,SELL,-0.001,-0.012000000000000004,-0.002
TSLA,2025-08-25,05:45,HOLD,0,-0.012000000000000004,-0.002
TSLA,2025-08-25,05:46,HOLD,0,-0.012000000000000004,-0.002
TSLA,2025-08-25,05:47,HOLD,0,-0.012000000000000004,-0.002
TSLA,2025-08-25,05:48,SELL,-0.001,-0.013000000000000005,-0.003
TSLA,2025-08-25,05:49,HOLD,0,-0.013000000000000005,-0.003
TSLA,2025-08-25,05:50,BUY,0.001,-0.012000000000000004,-0.002
TSLA,2025-08-25,05:51,BUY,0.001,-0.011000000000000003,-0.001
TSLA,2025-08-25,05:52,HOLD,0,-0.011000000000000003,-0.001
TSLA,2025-08-25,05:53,BUY,0.001,-0.010000000000000002,0.0
TSLA,2025-08-25,05:54,BUY,0.001,-0.009000000000000001,0.001
TSLA,2025-08-25,05:55,BUY,0.001,-0.008,0.002
TSLA,2025-08-25,05:56,HOLD,0,-0.008,0.002
TSLA,2025-08-25,05:57,HOLD,0,-0.008,0.002
TSLA,2025-08-25,05:58,HOLD,0,-0.008,0.002
TSLA,2025-08-25,05:59,HOLD,0,-0.008,0.002
TSLA,2025-08-25,06:00,BUY,0.001,-0.007,0.003
TSLA,2025-08-25,06:01,HOLD,0,-0.007,0.003
TSLA,2025-08-25,06:02,HOLD,0,-0.007,0.003
TSLA,2025-08-25,06:03,BUY,0.001,-0.006,0.004
TSLA,2025-08-25,06:04,BUY,0.001,-0.005,0.005
TSLA,2025-08-25,06:05,HOLD,0,-0.005,0.005
TSLA,2025-08-25,06:06,HOLD,0,-0.005,0.005
TSLA,2025-08-25,06:07,HOLD,0,-0.005,0.005
TSLA,2025-08-25,06:08,BUY,0.001,-0.004,0.006
TSLA,2025-08-25,06:09,SELL,-0.001,-0.005,0.005
TSLA,2025-08-25,06:10,SELL,-0.001,-0.006,0.004
TSLA,2025-08-25,06:11,HOLD,0,-0.006,0.004
TSLA,2025-08-25,06:12,BUY,0.001,-0.005,0.005
TSLA,2025-08-25,06:13,BUY,0.001,-0.004,0.006
TSLA,2025-08-25,06:14,BUY,0.001,-0.003,0.007
TSLA,2025-08-25,06:15,HOLD,0,-0.003,0.007
TSLA,2025-08-25,06:16,HOLD,0,-0.003,0.007
TSLA,2025-08-25,06:17,BUY,0.001,-0.002,0.008
TSLA,2025-08-25,06:18,HOLD,0,-0.002,0.008
TSLA,2025-08-25,06:19,HOLD,0,-0.002,0.008
TSLA,2025-08-25,06:20,HOLD,0,-0.002,0.008
TSLA,2025-08-25,06:21,HOLD,0,-0.002,0.008
TSLA,2025-08-25,06:22,HOLD,0,-0.002,0.008
TSLA,2025-08-25,06:23,SELL,-0.001,-0.003,0.007
TSLA,2025-08-25,06:24,HOLD,0,-0.003,0.007
TSLA,2025-08-25,06:25,SELL,-0.001,-0.004,0.006
TSLA,2025-08-25,06:26,HOLD,0,-0.004,0.006
TSLA,2025-08-25,06:27,HOLD,0,-0.004,0.006
TSLA,2025-08-25,06:28,HOLD,0,-0.004,0.006
TSLA,2025-08-25,06:29,SELL,-0.001,-0.005,0.005
TSLA,2025-08-25,06:30,BUY,0.001,-0.004,0.006
TSLA,2025-08-25,06:31,SELL,-0.001,-0.005,0.005
TSLA,2025-08-25,06:32,HOLD,0,-0.005,0.005
TSLA,2025-08-25,06:33,SELL,-0.001,-0.006,0.004
TSLA,2025-08-25,06:34,HOLD,0,-0.006,0.004
TSLA,2025-08-25,06:35,BUY,0.001,-0.005,0.005
TSLA,2025-08-25,06:36,BUY,0.001,-0.004,0.006
TSLA,2025-08-25,06:37,BUY,0.001,-0.003,0.007
TSLA,2025-08-25,06:38,HOLD,0,-0.003,0.007
TSLA,2025-08-25,06:39,HOLD,0,-0.003,0.007
TSLA,2025-08-25,06:40,SELL,-0.001,-0.004,0.006
TSLA,2025-08-25,06:41,HOLD,0,-0.004,0.006
TSLA,2025-08-25,06:42,HOLD,0,-0.004,0.006
TSLA,2025-08-25,06:43,SELL,-0.001,-0.005,0.005
TSLA,2025-08-25,06:44,HOLD,0,-0.005,0.005
TSLA,2025-08-25,06:45,SELL,-0.001,-0.006,0.004
TSLA,2025-08-25,06:46,SELL,-0.001,-0.007,0.003
TSLA,2025-08-25,06:47,HOLD,0,-0.007,0.003
TSLA,2025-08-25,06:48,HOLD,0,-0.007,0.003
TSLA,2025-08-25,06:49,BUY,0.001,-0.006,0.004
TSLA,2025-08-25,06:50,HOLD,0,-0.006,0.004
TSLA,2025-08-25,06:51,HOLD,0,-0.006,0.004
TSLA,2025-08-25,06:52,BUY,0.001,-0.005,0.005
TSLA,2025-08-25,06:53,HOLD,0,-0.005,0.005
TSLA,2025-08-25,06:54,HOLD,0,-0.005,0.005
TSLA,2025-08-25,06:55,HOLD,0,-0.005,0.005
TSLA,2025-08-25,06:56,BUY,0.001,-0.004,0.006
TSLA,2025-08-25,06:57,BUY,0.001,-0.003,0.007
TSLA,2025-08-25,06:58,BUY,0.001,-0.002,0.008
TSLA,2025-08-25,06:59,HOLD,0,-0.002,0.008
TSLA,2025-08-25,07:00,HOLD,0,-0.002,0.008
TSLA,2025-08-25,07:01,HOLD,0,-0.002,0.008
TSLA,2025-08-25,07:02,HOLD,0,-0.002,0.008
TSLA,2025-08-25,07:03,HOLD,0,-0.002,0.008
TSLA,2025-08-25,07:04,HOLD,0,-0.002,0.008
TSLA,2025-08-25,07:05,HOLD,0,-0.002,0.008
TSLA,2025-08-25,07:06,BUY,0.001,-0.001,0.009000000000000001
TSLA,2025-08-25,07:07,BUY,0.001,0.0,0.010000000000000002
TSLA,2025-08-25,07:08,BUY,0.001,0.001,0.011000000000000003
TSLA,2025-08-25,07:09,BUY,0.001,0.002,0.012000000000000004
TSLA,2025-08-25,07:10,HOLD,0,0.002,0.012000000000000004
TSLA,2025-08-25,07:11,HOLD,0,0.002,0.012000000000000004
TSLA,2025-08-25,07:12,HOLD,0,0.002,0.012000000000000004
TSLA,2025-08-25,07:13,BUY,0.001,0.003,0.013000000000000005
TSLA,2025-08-25,07:14,BUY,0.001,0.004,0.014000000000000005
TSLA,2025-08-25,07:15,BUY,0.001,0.005,0.015000000000000006
TSLA,2025-08-25,07:16,SELL,-0.001,0.004,0.014000000000000005
TSLA,2025-08-25,07:17,HOLD,0,0.004,0.014000000000000005
TSLA,2025-08-25,07:18,HOLD,0,0.004,0.014000000000000005
TSLA,2025-08-25,07:19,SELL,-0.001,0.003,0.013000000000000005
TSLA,2025-08-25,07:20,SELL,-0.001,0.002,0.012000000000000004
TSLA,2025-08-25,07:21,HOLD,0,0.002,0.012000000000000004
TSLA,2025-08-25,07:22,HOLD,0,0.002,0.012000000000000004
TSLA,2025-08-25,07:23,BUY,0.001,0.003,0.013000000000000005
TSLA,2025-08-25,07:24,HOLD,0,0.003,0.013000000000000005
TSLA,2025-08-25,07:25,SELL,-0.001,0.002,0.012000000000000004
TSLA,2025-08-25,07:26,HOLD,0,0.002,0.012000000000000004
TSLA,2025-08-25,07:27,HOLD,0,0.002,0.012000000000000004
TSLA,2025-08-25,07:28,HOLD,0,0.002,0.012000000000000004
TSLA,2025-08-25,07:29,HOLD,0,0.002,0.012000000000000004
TSLA,2025-08-25,07:30,HOLD,0,0.002,0.012000000000000004
TSLA,2025-08-25,07:31,HOLD,0,0.002,0.012000000000000004
TSLA,2025-08-25,07:32,HOLD,0,0.002,0.012000000000000004
TSLA,2025-08-25,07:33,HOLD,0,0.002,0.012000000000000004
TSLA,2025-08-25,07:34,HOLD,0,0.002,0.012000000000000004
TSLA,2025-08-25,07:35,BUY,0.001,0.003,0.013000000000000005
TSLA,2025-08-25,07:36,HOLD,0,0.003,0.013000000000000005
TSLA,2025-08-25,07:37,HOLD,0,0.003,0.013000000000000005
TSLA,2025-08-25,07:38,HOLD,0,0.003,0.013000000000000005
TSLA,2025-08-25,07:39,SELL,-0.001,0.002,0.012000000000000004
TSLA,2025-08-25,07:40,SELL,-0.001,0.001,0.011000000000000003
TSLA,2025-08-25,07:41,HOLD,0,0.001,0.011000000000000003
TSLA,2025-08-25,07:42,HOLD,0,0.001,0.011000000000000003
TSLA,2025-08-25,07:43,HOLD,0,0.001,0.011000000000000003
TSLA,2025-08-25,07:44,HOLD,0,0.001,0.011000000000000003
TSLA,2025-08-25,07:45,BUY,0.001,0.002,0.012000000000000004
TSLA,2025-08-25,07:46,SELL,-0.001,0.001,0.011000000000000003
TSLA,2025-08-25,07:47,HOLD,0,0.001,0.011000000000000003
TSLA,2025-08-25,07:48,HOLD,0,0.001,0.011000000000000003
TSLA,2025-08-25,07:49,BUY,0.001,0.002,0.012000000000000004
TSLA,2025-08-25,07:50,BUY,0.001,0.003,0.013000000000000005
TSLA,2025-08-25,07:51,BUY,0.001,0.004,0.014000000000000005
TSLA,2025-08-25,07:52,SELL,-0.001,0.003,0.013000000000000005
TSLA,2025-08-25,07:53,SELL,-0.001,0.002,0.012000000000000004
TSLA,2025-08-25,07:54,HOLD,0,0.002,0.012000000000000004
TSLA,2025-08-25,07:55,HOLD,0,0.002,0.012000000000000004
TSLA,2025-08-25,07:56,BUY,0.001,0.003,0.013000000000000005
TSLA,2025-08-25,07:57,HOLD,0,0.003,0.013000000000000005
TSLA,2025-08-25,07:58,HOLD,0,0.003,0.013000000000000005
TSLA,2025-08-25,07:59,HOLD,0,0.003,0.013000000000000005
TSLA,2025-08-25,08:00,SELL,-0.001,0.002,0.012000000000000004
TSLA,2025-08-25,08:01,HOLD,0,0.002,0.012000000000000004
TSLA,2025-08-25,08:02,SELL,-0.001,0.001,0.011000000000000003
TSLA,2025-08-25,08:03,HOLD,0,0.001,0.011000000000000003
TSLA,2025-08-25,08:04,HOLD,0,0.001,0.011000000000000003
TSLA,2025-08-25,08:05,HOLD,0,0.001,0.011000000000000003
TSLA,2025-08-25,08:06,BUY,0.001,0.002,0.012000000000000004
TSLA,2025-08-25,08:07,HOLD,0,0.002,0.012000000000000004
TSLA,2025-08-25,08:08,HOLD,0,0.002,0.012000000000000004
TSLA,2025-08-25,08:09,HOLD,0,0.002,0.012000000000000004
TSLA,2025-08-25,08:10,HOLD,0,0.002,0.012000000000000004
TSLA,2025-08-25,08:11,HOLD,0,0.002,0.012000000000000004
TSLA,2025-08-25,08:12,HOLD,0,0.002,0.012000000000000004
TSLA,2025-08-25,08:13,BUY,0.001,0.003,0.013000000000000005
TSLA,2025-08-25,08:14,BUY,0.001,0.004,0.014000000000000005
TSLA,2025-08-25,08:15,BUY,0.001,0.005,0.015000000000000006
TSLA,2025-08-25,08:16,BUY,0.001,0.006,0.016000000000000007
TSLA,2025-08-25,08:17,BUY,0.001,0.007,0.017000000000000008
TSLA,2025-08-25,08:18,HOLD,0,0.007,0.017000000000000008
TSLA,2025-08-25,08:19,SELL,-0.001,0.006,0.016000000000000007
TSLA,2025-08-25,08:20,HOLD,0,0.006,0.016000000000000007
TSLA,2025-08-25,08:21,BUY,0.001,0.007,0.017000000000000008
TSLA,2025-08-25,08:22,BUY,0.001,0.008,0.01800000000000001
TSLA,2025-08-25,08:23,HOLD,0,0.008,0.01800000000000001
TSLA,2025-08-25,08:24,BUY,0.001,0.009000000000000001,0.01900000000000001
TSLA,2025-08-25,08:25,HOLD,0,0.009000000000000001,0.01900000000000001
TSLA,2025-08-25,08:26,HOLD,0,0.009000000000000001,0.01900000000000001
TSLA,2025-08-25,08:27,HOLD,0,0.009000000000000001,0.01900000000000001
TSLA,2025-08-25,08:28,HOLD,0,0.009000000000000001,0.01900000000000001
TSLA,2025-08-25,08:29,BUY,0.001,0.010000000000000002,0.02000000000000001
TSLA,2025-08-26,01:02,HOLD,0,0.0,0.02000000000000001
TSLA,2025-08-26,01:03,HOLD,0,0.0,0.02000000000000001
TSLA,2025-08-26,01:04,HOLD,0,0.0,0.02000000000000001
TSLA,2025-08-26,01:05,BUY,0.001,0.001,0.02100000000000001
TSLA,2025-08-26,01:06,HOLD,0,0.001,0.02100000000000001
TSLA,2025-08-26,01:07,HOLD,0,0.001,0.02100000000000001
TSLA,2025-08-26,01:08,HOLD,0,0.001,0.02100000000000001
TSLA,2025-08-26,01:09,SELL,-0.001,0.0,0.02000000000000001
TSLA,2025-08-26,01:10,BUY,0.001,0.001,0.02100000000000001
TSLA,2025-08-26,01:11,HOLD,0,0.001,0.02100000000000001
TSLA,2025-08-26,01:12,HOLD,0,0.001,0.02100000000000001
TSLA,2025-08-26,01:13,BUY,0.001,0.002,0.022000000000000013
TSLA,2025-08-26,01:14,HOLD,0,0.002,0.022000000000000013
TSLA,2025-08-26,01:15,HOLD,0,0.002,0.022000000000000013
TSLA,2025-08-26,01:16,BUY,0.001,0.003,0.023000000000000013
TSLA,2025-08-26,01:17,HOLD,0,0.003,0.023000000000000013
TSLA,2025-08-26,01:18,HOLD,0,0.003,0.023000000000000013
TSLA,2025-08-26,01:19,HOLD,0,0.003,0.023000000000000013
TSLA,2025-08-26,01:20,HOLD,0,0.003,0.023000000000000013
TSLA,2025-08-26,01:21,HOLD,0,0.003,0.023000000000000013
TSLA,2025-08-26,01:22,SELL,-0.001,0.002,0.022000000000000013
TSLA,2025-08-26,01:24,SELL,-0.001,0.001,0.02100000000000001
TSLA,2025-08-26,01:25,HOLD,0,0.001,0.02100000000000001
TSLA,2025-08-26,01:26,BUY,0.001,0.002,0.022000000000000013
TSLA,2025-08-26,01:27,BUY,0.001,0.003,0.023000000000000013
TSLA,2025-08-26,01:28,BUY,0.001,0.004,0.024000000000000014
TSLA,2025-08-26,01:29,HOLD,0,0.004,0.024000000000000014
TSLA,2025-08-26,01:30,HOLD,0,0.004,0.024000000000000014
TSLA,2025-08-26,01:31,SELL,-0.001,0.003,0.023000000000000013
TSLA,2025-08-26,01:32,BUY,0.001,0.004,0.024000000000000014
TSLA,2025-08-26,01:36,SELL,-0.001,0.003,0.023000000000000013
TSLA,2025-08-26,01:37,HOLD,0,0.003,0.023000000000000013
TSLA,2025-08-26,01:38,SELL,-0.001,0.002,0.022000000000000013
TSLA,2025-08-26,01:39,HOLD,0,0.002,0.022000000000000013
TSLA,2025-08-26,01:44,BUY,0.001,0.003,0.023000000000000013
TSLA,2025-08-26,01:46,HOLD,0,0.003,0.023000000000000013
TSLA,2025-08-26,01:47,BUY,0.001,0.004,0.024000000000000014
TSLA,2025-08-26,01:48,BUY,0.001,0.005,0.025000000000000015
TSLA,2025-08-26,01:50,HOLD,0,0.005,0.025000000000000015
TSLA,2025-08-26,01:51,SELL,-0.001,0.004,0.024000000000000014
TSLA,2025-08-26,01:52,BUY,0.001,0.005,0.025000000000000015
TSLA,2025-08-26,01:53,BUY,0.001,0.006,0.026000000000000016
TSLA,2025-08-26,01:54,HOLD,0,0.006,0.026000000000000016
TSLA,2025-08-26,01:55,SELL,-0.001,0.005,0.025000000000000015
TSLA,2025-08-26,01:56,SELL,-0.001,0.004,0.024000000000000014
TSLA,2025-08-26,01:57,HOLD,0,0.004,0.024000000000000014
TSLA,2025-08-26,02:00,HOLD,0,0.004,0.024000000000000014
TSLA,2025-08-26,02:01,BUY,0.001,0.005,0.025000000000000015
TSLA,2025-08-26,02:03,HOLD,0,0.005,0.025000000000000015
TSLA,2025-08-26,02:04,HOLD,0,0.005,0.025000000000000015
TSLA,2025-08-26,02:08,BUY,0.001,0.006,0.026000000000000016
TSLA,2025-08-26,02:09,HOLD,0,0.006,0.026000000000000016
TSLA,2025-08-26,02:11,HOLD,0,0.006,0.026000000000000016
TSLA,2025-08-26,02:12,BUY,0.001,0.007,0.027000000000000017
TSLA,2025-08-26,02:13,HOLD,0,0.007,0.027000000000000017
TSLA,2025-08-26,02:15,SELL,-0.001,0.006,0.026000000000000016
TSLA,2025-08-26,02:16,HOLD,0,0.006,0.026000000000000016
TSLA,2025-08-26,02:19,HOLD,0,0.006,0.026000000000000016
TSLA,2025-08-26,02:21,HOLD,0,0.006,0.026000000000000016
TSLA,2025-08-26,02:23,SELL,-0.001,0.005,0.025000000000000015
TSLA,2025-08-26,02:25,SELL,-0.001,0.004,0.024000000000000014
TSLA,2025-08-26,02:26,HOLD,0,0.004,0.024000000000000014
TSLA,2025-08-26,02:27,BUY,0.001,0.005,0.025000000000000015
TSLA,2025-08-26,02:28,SELL,-0.001,0.004,0.024000000000000014
TSLA,2025-08-26,02:29,HOLD,0,0.004,0.024000000000000014
TSLA,2025-08-26,02:30,BUY,0.001,0.005,0.025000000000000015
TSLA,2025-08-26,02:32,BUY,0.001,0.006,0.026000000000000016
TSLA,2025-08-26,02:36,HOLD,0,0.006,0.026000000000000016
TSLA,2025-08-26,02:37,HOLD,0,0.006,0.026000000000000016
TSLA,2025-08-26,02:38,HOLD,0,0.006,0.026000000000000016
TSLA,2025-08-26,02:39,HOLD,0,0.006,0.026000000000000016
TSLA,2025-08-26,02:40,SELL,-0.001,0.005,0.025000000000000015
TSLA,2025-08-26,02:41,SELL,-0.001,0.004,0.024000000000000014
TSLA,2025-08-26,02:44,HOLD,0,0.004,0.024000000000000014
TSLA,2025-08-26,02:45,BUY,0.001,0.005,0.025000000000000015
TSLA,2025-08-26,02:46,BUY,0.001,0.006,0.026000000000000016
TSLA,2025-08-26,02:47,HOLD,0,0.006,0.026000000000000016
TSLA,2025-08-26,02:48,HOLD,0,0.006,0.026000000000000016
TSLA,2025-08-26,02:49,HOLD,0,0.006,0.026000000000000016
TSLA,2025-08-26,02:50,HOLD,0,0.006,0.026000000000000016
TSLA,2025-08-26,02:54,SELL,-0.001,0.005,0.025000000000000015
TSLA,2025-08-26,02:55,HOLD,0,0.005,0.025000000000000015
TSLA,2025-08-26,02:59,SELL,-0.001,0.004,0.024000000000000014
TSLA,2025-08-26,03:00,BUY,0.001,0.005,0.025000000000000015
TSLA,2025-08-26,03:01,BUY,0.001,0.006,0.026000000000000016
TSLA,2025-08-26,03:02,HOLD,0,0.006,0.026000000000000016
TSLA,2025-08-26,03:03,SELL,-0.001,0.005,0.025000000000000015
TSLA,2025-08-26,03:04,SELL,-0.001,0.004,0.024000000000000014
TSLA,2025-08-26,03:06,HOLD,0,0.004,0.024000000000000014
TSLA,2025-08-26,03:07,BUY,0.001,0.005,0.025000000000000015
TSLA,2025-08-26,03:09,HOLD,0,0.005,0.025000000000000015
TSLA,2025-08-26,03:10,BUY,0.001,0.006,0.026000000000000016
TSLA,2025-08-26,03:11,HOLD,0,0.006,0.026000000000000016
TSLA,2025-08-26,03:12,HOLD,0,0.006,0.026000000000000016
TSLA,2025-08-26,03:14,HOLD,0,0.006,0.026000000000000016
TSLA,2025-08-26,03:15,BUY,0.001,0.007,0.027000000000000017
TSLA,2025-08-26,03:19,HOLD,0,0.007,0.027000000000000017
TSLA,2025-08-26,03:20,HOLD,0,0.007,0.027000000000000017
TSLA,2025-08-26,03:21,SELL,-0.001,0.006,0.026000000000000016
TSLA,2025-08-26,03:22,HOLD,0,0.006,0.026000000000000016
TSLA,2025-08-26,03:25,BUY,0.001,0.007,0.027000000000000017
TSLA,2025-08-26,03:28,BUY,0.001,0.008,0.028000000000000018
TSLA,2025-08-26,03:29,HOLD,0,0.008,0.028000000000000018
TSLA,2025-08-26,03:30,SELL,-0.001,0.007,0.027000000000000017
TSLA,2025-08-26,03:32,BUY,0.001,0.008,0.028000000000000018
TSLA,2025-08-26,03:33,HOLD,0,0.008,0.028000000000000018
TSLA,2025-08-26,03:35,HOLD,0,0.008,0.028000000000000018
TSLA,2025-08-26,03:36,BUY,0.001,0.009000000000000001,0.02900000000000002
TSLA,2025-08-26,03:37,HOLD,0,0.009000000000000001,0.02900000000000002
TSLA,2025-08-26,03:38,BUY,0.001,0.010000000000000002,0.03000000000000002
NVDA,2025-08-22,01:02,HOLD,0,0.0,0.0
NVDA,2025-08-22,01:03,HOLD,0,0.0,0.0
NVDA,2025-08-22,01:04,BUY,0.001,0.001,0.001
NVDA,2025-08-22,01:05,BUY,0.001,0.002,0.002
NVDA,2025-08-22,01:06,HOLD,0,0.002,0.002
NVDA,2025-08-22,01:07,HOLD,0,0.002,0.002
NVDA,2025-08-22,01:08,BUY,0.001,0.003,0.003
NVDA,2025-08-22,01:09,BUY,0.001,0.004,0.004
